trial,blend_rate,borrow_penalty,equal_weight_blend,momentum_lookback,rebalance_freq,spread_penalty,zero_negative,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
90,0.5811521355783843,0.06849620049700293,0.17900960702379037,20,14,0.02083896864621414,True,-0.251376,-5.303446,1.077709,3.512716,-2.027033,0.715888,-2.474970,3.351336,2.393212,0.382055,0.876185,-3.636245,-1.671063,2.893693,1.162718,0.248823,0.318817,2.694439,-1.895433,-0.552916,-1.904491,0.455348,-3.520788,6.910733,3.663427,1.335977,5.040603,-0.334323,1.995375,-3.318281,0.967246,6.114294,4.195011,-0.016702,-2.342542,0.249103,0.591808,7.883928,2.807833,-5.303446,6.910733,0.210770,0.1
311,0.37043304243394065,0.08245008484249315,0.23076318918352093,22,16,0.017513960143146507,True,-1.131474,-4.881857,0.382641,3.148335,-0.459088,2.292871,-2.665574,3.248243,2.775688,0.380135,1.901567,-4.926612,-4.856644,1.836771,2.195877,-0.384010,-0.520089,2.392034,-2.263250,0.234413,-1.779335,-1.856770,-2.046826,6.013474,3.556135,1.072576,5.567821,0.184962,1.115272,-3.629649,4.983084,6.218942,5.147533,0.116274,-3.769934,1.665509,0.590529,9.651296,3.106654,-4.926612,6.218942,0.190085,0.1
316,0.40184946131863963,0.048849621217592225,0.4128483501290817,17,28,0.0030257822062067707,True,1.100661,-5.055753,0.567356,2.163776,1.050152,0.554629,-2.990358,3.562941,1.411343,-1.281507,2.714432,-3.383106,-2.172349,0.488810,0.405327,0.491599,0.639106,1.893332,-1.532719,1.466635,-0.475775,0.862770,-2.971059,4.153766,3.165544,0.607113,4.186217,-0.533003,1.949611,-2.902309,1.543176,5.306274,4.411325,0.073721,-1.747039,1.520600,0.590145,5.755195,2.398999,-5.055753,5.306274,0.245997,0.1
179,0.7674294583305539,0.087270363474998,0.17287041908839246,23,20,0.0018928191125381494,True,-1.700639,-5.552516,0.006415,3.559403,-1.549296,1.992438,-3.400906,2.629953,1.768242,0.212858,1.234913,-5.755811,-4.376300,1.587844,2.469149,1.010724,-0.707229,2.385654,-1.412503,0.446076,-1.443016,-0.834763,-1.757166,4.342930,4.606095,1.304629,6.147783,0.869993,1.121563,-3.367530,4.133970,6.101810,4.387642,1.186036,-3.275285,2.857398,0.589738,9.325610,3.053786,-5.755811,6.147783,0.193117,0.1
109,0.7098188718481889,0.07905692008338126,0.20897568276022882,22,16,0.011491717007883356,True,-0.682018,-4.925617,0.298122,2.738701,-0.746231,2.931665,-2.448343,3.386920,3.419922,0.431103,1.583514,-4.418741,-4.408384,1.710306,2.855150,-0.796060,-0.432039,2.384400,-2.252543,0.320684,-2.639092,-2.032233,-2.046120,5.445403,3.225417,1.711171,5.547180,0.115935,1.077263,-4.359523,5.560021,6.585307,5.103640,-0.411935,-3.883628,1.237431,0.588521,9.968541,3.157300,-4.925617,6.585307,0.186400,0.1
365,0.4882178801818664,0.0919225809175109,0.03886659897348718,30,17,0.02276005209201983,True,-2.548107,-6.168305,1.266114,4.132359,0.713968,5.084083,-3.748097,4.030461,3.075008,0.663975,1.380807,-4.346243,-0.888556,1.726810,0.698035,-0.644355,-2.081746,1.233270,-2.190934,0.611310,-1.012581,1.678403,-1.842810,1.174298,4.365042,1.439758,5.543254,-0.342838,-0.933001,-3.270189,-1.345772,5.547282,6.101505,0.513599,-1.938193,3.494867,0.588124,8.914684,2.985747,-6.168305,6.101505,0.196977,0.1
406,0.6021326271529144,0.08046271633837379,0.20827157176084896,22,19,0.02546916844432766,True,-0.853557,-5.495260,0.606272,3.117376,-0.154279,1.743850,-3.129428,2.981291,2.159602,0.461858,2.064380,-6.332049,-4.387788,1.625835,2.706947,0.059339,-0.467880,2.207085,-1.912031,0.620793,-1.206121,-1.276837,-2.680766,6.248767,3.786383,0.777157,5.037876,0.579152,1.402157,-3.413216,4.110832,6.248829,5.113893,1.012065,-3.901920,1.700981,0.587822,9.792672,3.129324,-6.332049,6.248829,0.187843,0.1
476,0.47291124877949237,0.0889685022353356,0.38539818992478664,12,13,0.010824027634955123,False,-0.052976,-5.278420,2.389384,1.950705,1.799933,2.527570,-1.891709,4.495227,3.039344,-1.522973,1.288319,-3.503271,-1.302270,-1.230981,-0.189416,-0.280793,-0.001997,3.143544,-1.438023,-0.011940,-2.197476,3.459996,-2.419773,1.836423,2.917598,0.029919,3.474188,-0.472957,1.086272,-4.257180,6.927844,5.453923,-0.211666,-0.919117,-0.316059,2.796538,0.586604,7.195998,2.682536,-5.278420,6.927844,0.218675,0.1
1,0.3454599737656805,0.09699098521619944,0.11004270591206029,122,58,0.0020584494295802446,True,1.746653,-6.018481,2.149654,3.044728,1.535888,2.666593,-2.720072,6.251156,1.736784,-1.613779,0.865034,-0.516542,-4.994466,-0.493050,2.440799,1.252157,1.222326,-0.761895,-2.410814,0.215265,-1.369263,1.112067,0.369108,0.085600,-0.620274,0.128287,5.745260,-0.793261,3.066736,-3.217413,3.547785,4.540654,4.333665,-0.694201,-0.051619,-0.690626,0.585846,7.258075,2.694082,-6.018481,6.251156,0.217457,0.1
302,0.40736051646215865,0.052550531548928,0.1681283914231298,40,17,0.002384349708325079,True,-1.686895,-5.520894,2.014232,3.359719,0.448958,4.691385,-2.687785,4.203426,2.957641,-0.720368,2.429959,-3.466571,-2.081210,2.147034,1.165754,1.509833,-0.590977,0.888289,-2.170958,1.240970,-0.759478,0.250535,-3.267635,0.137368,2.760907,0.771039,5.777804,0.385692,0.393709,-3.642712,2.160888,4.793248,5.886769,-0.084945,-1.195561,-1.456791,0.584511,7.514316,2.741225,-5.520894,5.886769,0.213230,0.1
434,0.46539628079567197,0.09426425345072059,0.2253154627410664,20,37,0.00946665502161954,True,-1.278241,-5.901207,0.402734,3.679191,-1.155484,0.747546,-2.983400,2.735688,2.206855,-0.124974,2.367950,-4.584204,-1.608807,2.510947,0.221442,-0.065808,-0.377100,2.876118,-0.744869,-1.900302,-0.616288,0.862770,-2.516463,7.370553,4.298805,0.638959,4.745435,-0.087285,2.341816,-2.781112,0.113173,6.267859,3.901589,0.665307,-2.632416,1.438242,0.584306,8.273043,2.876290,-5.901207,7.370553,0.203146,0.1
289,0.7747365687647272,0.09886876909452266,0.24407629628129085,21,25,0.05745251225407516,True,-2.452075,-5.456035,0.406107,3.772082,-2.870416,0.846147,-2.620719,2.977459,1.943013,0.120241,2.436543,-6.163858,-1.009864,2.780967,0.774847,-0.819418,-0.551494,3.586673,-1.491232,-0.476546,-1.044999,0.862770,-3.510478,7.326889,4.726674,0.606980,5.450770,-0.078952,1.958442,-3.795656,-0.401280,5.666395,3.653773,0.741658,-3.039224,6.111197,0.582427,10.493743,3.239405,-6.163858,7.326889,0.179795,0.1
267,0.760929367663185,0.09029283203733118,0.25308815590076367,115,78,0.016814793392166363,True,0.808798,-6.215599,2.026785,2.722420,1.218382,1.966298,-3.406407,6.181905,2.179389,-1.561605,1.504111,-1.232931,-4.028263,-0.797980,1.524374,0.260868,2.263866,-0.620196,-3.263049,1.652852,-1.395379,0.718185,-0.588381,0.222748,-0.005226,-0.171127,6.150452,-0.233964,2.633147,-3.451875,5.265561,4.041980,5.014788,-0.583616,-0.089396,0.211278,0.581200,7.775920,2.788534,-6.215599,6.181905,0.208425,0.1
133,0.6841077665489185,0.0797623413816032,0.24411405222040672,15,23,0.010224704323359968,False,-1.720117,-5.303335,1.332378,2.180847,1.215473,1.673453,-2.089604,3.956315,-0.369680,-1.048702,2.231660,-1.949208,-2.403530,0.046512,-1.561219,-0.724965,-0.638134,2.686577,-1.648219,0.608632,0.336139,0.862770,-1.234923,3.795715,2.104834,1.769011,3.691484,0.602899,2.112668,-1.979055,2.494769,5.576430,2.785759,0.311514,-1.044400,2.255052,0.580994,5.065844,2.250743,-5.303335,5.576430,0.258135,0.1
421,0.4759185406998058,0.09659867746238825,0.19427807605742792,108,23,0.006091249203979981,False,0.067212,-6.485278,2.253075,2.572432,1.227997,2.101467,-3.042058,5.801898,2.264951,-1.566409,1.205768,-1.531695,-4.779829,0.210352,1.294401,-0.450824,2.794002,-0.816313,-3.639243,1.174541,-1.082223,0.921160,0.062521,-0.496932,0.941483,0.270400,6.109959,0.151466,1.832427,-3.600513,5.036411,5.046938,5.961081,-0.891578,0.105629,-0.119358,0.580703,8.394438,2.897316,-6.485278,6.109959,0.200428,0.1
47,0.7031542774239072,0.028185477477339994,0.5264832081162317,170,4,0.08144684825889359,False,2.585814,-5.203758,0.906776,1.231940,1.155125,2.185264,-2.569966,5.804382,1.436272,-1.942683,1.144368,-1.754685,-2.150028,-0.335288,2.269617,3.052999,2.759567,0.068040,-2.981233,1.180373,-1.219920,1.260319,-2.141749,1.642122,-0.461381,0.162805,5.328393,-1.111909,1.391770,-3.232735,3.562998,3.255963,5.306485,-1.377793,-1.641912,1.332976,0.580537,6.518645,2.553164,-5.203758,5.804382,0.227379,0.1
40,0.6434832420091205,0.027993389694594285,0.36703244774061133,112,58,0.06601973767177313,True,1.108793,-5.706414,1.625416,2.157866,1.141167,1.415234,-3.483988,6.202656,2.313328,-1.554220,1.577410,-1.937807,-3.981898,-0.295967,1.829389,0.479483,2.905303,-0.479304,-3.476738,1.964561,-1.063731,0.568429,-0.735968,1.062207,0.337353,-0.167182,5.303865,-0.077700,2.347532,-3.339809,4.508944,3.895424,5.337685,-0.730468,-0.784599,0.589439,0.579325,7.275251,2.697267,-5.706414,6.202656,0.214782,0.1
132,0.7249699549679507,0.06453969687106087,0.26488731015554723,21,16,0.003675435700475456,True,-0.192930,-5.232068,0.627728,2.700112,-1.281504,2.541573,-2.575420,3.881360,3.167630,0.087359,1.736478,-4.151562,-2.957344,1.711734,2.278677,-0.604260,0.653945,2.715941,-1.672198,0.687785,-2.596833,-1.893568,-2.501255,5.226534,2.566639,1.843686,5.840736,-0.082067,1.566583,-4.271807,0.470899,6.399928,4.781482,-0.653747,-2.846501,2.874738,0.579125,8.599170,2.932434,-5.232068,6.399928,0.197489,0.1
56,0.8851810774462592,0.04363327331296492,0.16427957352982064,23,12,0.08726147291203959,False,0.506546,-4.889540,2.697650,2.609213,-2.751826,5.937040,-1.822310,2.357295,2.362005,-0.649334,2.835355,-4.018442,-1.941433,1.522533,3.083723,0.935307,-1.282464,2.693101,-1.984213,0.635441,-1.899210,-1.605973,-5.934781,6.196190,3.876093,1.295095,3.504015,-2.381198,1.055335,-1.653526,3.579814,6.192875,4.923258,2.342865,-6.002219,-1.482777,0.578931,10.719929,3.274130,-6.002219,6.196190,0.176820,0.1
22,0.9397548946228502,0.013752094414599327,0.5264036120285885,140,33,0.09367299887367346,True,2.701747,-5.195490,1.099882,2.164418,1.057890,1.664831,-3.046801,6.288210,2.070512,-1.624136,1.492069,-1.989439,-3.625626,-1.337220,2.535619,2.011335,2.271337,-0.289130,-2.992741,1.520138,-1.002249,1.305474,-0.932267,1.791694,-1.705241,-0.465542,5.845769,-0.744636,1.643794,-3.077489,4.100332,4.107970,4.666933,-1.181999,-1.922851,1.595816,0.577859,7.309454,2.703600,-5.195490,6.288210,0.213737,0.1
136,0.8279902035505864,0.08586495285511334,0.21209171304795976,25,18,0.02126461139675216,True,-0.759254,-5.131100,-0.715474,3.272711,-0.889522,4.482631,-3.151770,2.468664,3.318862,1.588796,1.524237,-3.482511,-4.508403,0.759072,0.627211,0.301737,-0.378513,2.365309,-3.760372,1.770686,-2.569023,-0.274149,-2.046731,6.193321,3.529187,1.539444,5.051440,0.545368,1.372538,-2.678310,-0.804692,6.116693,4.422447,0.307737,-2.391213,2.756917,0.577055,8.725536,2.953902,-5.131100,6.193321,0.195353,0.1
317,0.3452965633511136,0.0904640713702859,0.15336558094255054,12,14,0.022628512762822676,True,-0.347953,-6.142254,1.853588,2.537129,1.757826,2.533640,-1.941135,4.282130,2.937047,-1.718642,1.203591,-1.498595,-0.039447,-2.087714,-1.544081,-1.370046,-1.529845,3.214311,-1.797855,-0.460741,-1.807416,4.382605,-2.012510,1.575577,4.005396,-0.460660,3.634725,-0.373573,1.905453,-3.336084,8.023570,5.796289,-3.032184,-0.484528,0.887165,2.177083,0.575607,8.392093,2.896911,-6.142254,8.023570,0.198697,0.1
225,0.4516574521417644,0.09495147254321944,0.24591450247070268,22,24,0.020189437584399405,True,-1.842940,-4.912691,0.406440,3.646241,-0.159042,1.717689,-2.800559,2.937543,1.942940,0.330815,2.126673,-5.451664,-5.187698,2.050931,1.462187,0.098152,-0.868874,2.396495,-2.171508,0.363201,-0.827552,-1.653474,-1.945001,6.711728,4.059732,0.296083,5.477973,0.376213,1.135042,-3.716231,3.890660,5.757582,5.192317,0.677035,-3.733891,2.931209,0.575382,9.816186,3.133079,-5.451664,6.711728,0.183647,0.1
211,0.4426937319763391,0.08078819954384867,0.22775460875550552,20,59,0.015938259797197016,True,-1.092102,-5.786805,0.403170,3.736780,-1.004978,0.402862,-2.936433,2.823213,2.105112,-0.158731,2.286829,-5.013553,-1.608334,2.633839,0.557407,0.219871,-0.124373,2.770421,-0.794158,-1.217168,-0.540943,0.862770,-2.729254,7.364980,3.978400,0.553987,4.784618,-0.154896,2.293828,-2.798752,0.053529,6.230890,3.984450,0.634395,-2.566660,0.507030,0.573923,8.172733,2.858799,-5.786805,7.364980,0.200757,0.1
45,0.9689524510591314,0.0545616789315935,0.5432103851736382,81,53,0.04582528904915167,True,-0.284445,-4.898579,1.413560,1.496505,1.437316,2.814114,-2.783928,4.372272,2.716059,-1.346310,1.710007,-2.188545,-3.749402,1.577852,0.806610,0.163834,2.331790,0.360553,-2.980890,1.375308,-1.258054,0.998474,-0.697684,1.209117,1.554018,-1.184869,4.997169,0.410622,0.798302,-3.599241,3.749489,4.627458,5.606906,-1.011682,-1.837367,1.949558,0.573775,6.456482,2.540961,-4.898579,5.606906,0.225810,0.1
474,0.5301079249121615,0.08363868918408843,0.22459743975786103,34,23,0.01926735927069013,True,-1.965087,-5.876782,1.156094,2.841678,1.431751,4.015741,-2.144876,5.479834,2.787549,-0.678475,2.526253,-2.236658,-3.477339,1.632804,0.983457,0.922624,-0.844861,1.975341,-1.493972,0.886675,-0.225923,0.368043,-2.623860,-0.414784,3.924972,0.441001,5.497876,0.394157,-0.474900,-4.268892,-0.989560,4.776059,5.485690,0.171086,-1.494708,2.122746,0.572521,7.570479,2.751450,-5.876782,5.497876,0.208080,0.1
149,0.8049673313221336,0.08336302120889644,0.13041026022120053,24,19,0.0792628861022005,True,-1.737503,-4.760607,0.493319,2.963231,-2.281796,2.402812,-3.206998,2.294292,2.387868,1.593984,2.470242,-6.725142,-4.070192,0.846369,4.214470,1.131880,-0.071106,3.144322,-1.714826,1.300569,-1.606899,-1.745683,-0.626528,6.348426,4.398075,0.851942,4.141098,0.841626,1.050373,-2.502815,4.057635,5.500729,3.407812,1.553853,-4.589724,-1.207425,0.570769,9.566298,3.092943,-6.725142,6.348426,0.184539,0.1
278,0.43517053240838544,0.08494921372981792,0.23397172901199528,26,20,0.0042885818847560615,False,-1.351116,-5.309762,0.009713,3.920697,-0.285906,2.648868,-3.024264,2.295422,2.299579,0.115164,1.817359,-4.561344,-4.101908,0.694991,0.985714,1.145193,-0.980376,2.131501,-2.190896,0.566648,-1.213177,0.015004,-1.637552,5.396968,4.239191,1.014414,5.467223,0.764631,1.367940,-2.973403,-1.298344,6.070308,5.365598,0.441473,-2.171320,2.868374,0.570628,8.249681,2.872226,-5.309762,6.070308,0.198671,0.1
6,0.6783199830488682,0.07751328233611146,0.5531245410138701,112,17,0.09695846277645587,True,1.341531,-5.251128,1.462585,2.020732,1.077152,1.636321,-3.396730,5.293382,2.499211,-1.853189,1.497881,-2.665138,-3.223416,-0.460232,1.753353,0.927048,2.536189,0.214360,-3.122353,2.023014,-1.180265,0.777340,-0.955837,1.158684,0.859185,-0.371092,4.621781,0.270967,1.597610,-3.467024,4.687758,3.683115,5.378848,-0.903444,-1.373969,1.433397,0.570212,6.615342,2.572031,-5.251128,5.378848,0.221697,0.1
326,0.46467430663824455,0.09103432535947607,0.23632745907855898,20,30,0.02135865779664825,True,-1.266563,-5.923219,0.404708,3.672451,-1.077944,0.531889,-2.984967,2.783673,2.217505,-0.142909,2.390288,-4.734152,-1.606639,2.715196,0.130651,-0.078225,-0.316758,2.870799,-0.723562,-1.785289,-0.577636,0.862770,-2.667617,7.345148,4.315291,0.590659,4.790958,-0.202631,2.385237,-2.962111,0.118698,6.164213,3.822552,0.722791,-2.673854,1.332360,0.567882,8.359164,2.891222,-5.923219,7.345148,0.196416,0.1
405,0.7766956678386212,0.09366288741142094,0.2469158654096433,16,27,0.0034541728739954855,True,-1.461269,-5.388726,0.566791,2.850176,2.244954,1.855536,-2.538187,3.683350,0.817336,-0.232752,3.020316,-1.677363,-1.751586,0.405468,-1.462146,-0.845551,0.404332,2.222930,-1.716569,0.634332,-0.112350,-3.594617,-1.782096,4.278205,3.663812,2.266854,3.129882,0.136103,3.444937,-2.979063,0.445561,5.770015,2.706024,0.820976,-1.440278,2.033711,0.567196,6.141627,2.478231,-5.388726,5.770015,0.228871,0.1
428,0.5167375486666878,0.09591342992065616,0.1990127827765213,22,22,0.014404673034085757,True,-2.045690,-4.910835,0.398083,3.743741,-0.203439,1.825875,-2.790707,2.867854,1.867344,0.446237,2.150809,-5.465581,-5.244805,2.115134,1.397752,-0.005005,-1.036315,2.461292,-2.112345,0.091364,-0.794309,-1.719055,-1.866713,6.532115,4.195980,0.311978,5.643042,0.376184,1.141083,-3.634648,3.890660,5.864730,5.155928,0.745281,-3.676405,2.687958,0.566794,9.867819,3.141308,-5.465581,6.532115,0.180432,0.1
232,0.4217115376027257,0.09216307757086363,0.23885201529906697,22,29,0.020820328665252578,True,-1.825870,-4.901550,0.405163,3.640111,-0.173200,1.672821,-2.793502,2.957925,1.919799,0.326467,2.130682,-5.463353,-5.196812,2.053725,1.489050,0.129884,-0.829309,2.397686,-2.169241,0.305571,-0.816873,-1.673981,-1.995870,6.682989,4.035769,0.290537,5.457424,0.327218,1.137044,-3.696139,3.890660,5.771480,5.179840,0.682786,-3.684688,2.729208,0.566485,9.759389,3.124002,-5.463353,6.682989,0.181333,0.1
361,0.6614004196024766,0.09347746676286554,0.23505152671302929,22,71,0.00805619304712192,True,-1.737239,-4.871283,0.306670,3.611907,-0.105310,1.778614,-2.802348,2.959654,1.891316,0.337319,2.195423,-5.334719,-5.267575,2.027371,1.435246,0.187633,-0.815152,2.425650,-2.136077,-0.103597,-0.815513,-1.579226,-1.953947,6.078762,4.073601,0.336662,5.869562,0.351826,1.127265,-3.563508,3.890660,5.903361,5.189337,0.608639,-3.565469,2.441322,0.566023,9.580720,3.095274,-5.334719,6.078762,0.182867,0.1
301,0.4836208547950865,0.03141031131035078,0.23712835355264564,15,20,0.022897495002226726,True,0.215618,-5.195834,1.906388,1.461613,0.788090,1.141238,-2.333202,4.465927,0.023160,-1.708062,2.187948,-3.081781,-2.435246,-0.296850,-0.005952,-0.019928,0.682594,2.056119,-0.764561,1.052953,-0.458552,0.056123,-2.346839,4.253413,1.398222,1.492961,3.402038,0.621365,1.845271,-1.752046,2.744404,5.145026,3.413003,0.275817,-1.058538,1.202855,0.565965,4.940823,2.222796,-5.195834,5.145026,0.254619,0.1
370,0.20707540747830439,0.09506154090775774,0.22140336132335275,22,21,0.018917492247108675,True,-1.964929,-4.921902,0.398966,3.700307,-0.198788,1.748720,-2.796118,2.897014,1.900386,0.384751,2.126806,-5.486814,-5.220737,2.082318,1.432688,0.039012,-0.965629,2.423359,-2.145012,0.273115,-0.815933,-1.703261,-1.920055,6.701399,4.121486,0.292651,5.500653,0.363354,1.136535,-3.695489,3.886108,5.796623,5.169710,0.720308,-3.723053,2.833566,0.565892,9.875493,3.142530,-5.486814,6.701399,0.180075,0.1
37,0.6325080972880852,0.0085347464993768,0.38245794089892393,155,19,0.06228904758190003,False,2.764643,-5.550329,1.271606,1.871087,1.171431,2.255637,-2.978989,6.542715,1.221613,-1.680161,1.268584,-1.689238,-3.868260,-0.492028,2.621903,3.015522,1.849279,-0.133682,-2.992853,1.011533,-1.133275,1.235875,-1.764881,1.607674,-1.196180,-0.095708,6.579164,-1.200892,2.098267,-2.695924,3.188076,3.500753,4.402950,-1.208761,-1.252027,0.826281,0.565872,7.297620,2.701411,-5.550329,6.579164,0.209473,0.1
199,0.44034053664951406,0.08268664664671166,0.20546968153529988,34,30,0.028522053437885313,True,-2.175811,-5.924808,1.183719,2.886997,1.436983,4.110346,-2.087342,5.472024,2.776679,-0.652159,2.603060,-2.217261,-3.477550,1.707352,0.987623,0.876778,-0.946296,2.067381,-1.466819,0.852417,-0.170229,0.318234,-2.649885,-0.249340,3.957310,0.420439,5.349048,0.372813,-0.540066,-4.376255,-1.045110,4.709298,5.475069,0.209346,-1.559210,2.134084,0.565802,7.641648,2.764353,-5.924808,5.475069,0.204678,0.1
15,0.8544118127379945,0.011005192452767676,0.516438349953806,163,72,0.03180034749718639,False,2.576307,-5.037614,0.664164,1.371380,1.100549,1.975005,-2.721722,6.100558,1.608276,-1.678950,1.300590,-1.779628,-2.659790,-0.093615,2.233245,2.513352,2.064875,-0.138585,-3.505959,1.010199,-0.956644,1.029524,-2.102750,1.601268,-0.588956,0.308643,6.317214,-0.970126,1.722394,-3.068133,3.340625,3.549018,4.728054,-1.271898,-1.584358,1.388833,0.565149,6.674845,2.583572,-5.037614,6.317214,0.218747,0.1
167,0.640220407331442,0.09748191522489844,0.22010589124360436,13,74,0.09364252844769601,True,-2.890762,-6.699593,0.401805,2.492669,2.877529,2.044634,-1.578717,3.365891,2.766910,-0.742973,1.982255,0.285817,-1.526167,2.154776,-3.249367,-2.172997,-1.340454,3.537472,-1.778341,0.610580,-0.206103,0.862770,-0.636272,6.839396,4.414134,-0.112798,2.480621,-2.239173,2.860022,-0.105900,0.679338,4.710153,-2.125589,0.403249,-2.192651,4.156654,0.564689,7.513538,2.741083,-6.699593,6.839396,0.206010,0.1
12,0.45148478486106136,0.010789142699330446,0.30514241469882164,107,36,0.002541912674409519,False,0.881967,-5.973890,2.142548,1.959297,1.017603,1.704144,-3.044109,6.013296,2.427053,-1.491228,1.229330,-1.773036,-3.965495,0.202102,1.494421,0.510088,2.703365,-0.423901,-3.899384,1.808609,-1.136041,0.599813,-1.034200,0.330780,0.797804,0.122391,5.945058,-0.070380,1.515425,-3.463987,3.945169,4.409645,5.907787,-0.900573,-0.530202,0.331653,0.563692,7.544373,2.746702,-5.973890,6.013296,0.205225,0.1
377,0.29832965699481395,0.09970259959206376,0.21763434191673314,16,21,0.002340664666232572,True,-1.755139,-5.477378,0.400384,2.807728,2.349793,1.897515,-2.527538,3.576040,0.690398,0.026355,3.105212,-1.587187,-1.551224,0.477751,-1.591376,-1.068949,0.140264,2.340024,-1.776167,0.528942,-0.103754,-3.228876,-1.689604,4.176119,3.879619,2.398741,3.038183,0.093026,3.552687,-2.946457,0.265675,5.858329,2.501824,0.883242,-1.407461,2.015802,0.563682,6.154787,2.480884,-5.477378,5.858329,0.227210,0.1
